name,category,min_investment,returns,risk,fund_house,is_sip
Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,-,1000,{},Moderate,Aditya Birla Sun Life Mutual Fund,True
Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan,-,1000,{},Moderate,Aditya Birla Sun Life Mutual Fund,True
Aditya Birla Sun Life Corporate Bond Fund -DIRECT - IDCW,-,1000,{},Moderate,Aditya Birla Sun Life Mutual Fund,True
Aditya Birla Sun Life Corporate Bond Fund -DIRECT - MONTHLY IDCW,INF209KA1KU8,1000,{},Moderate,Aditya Birla Sun Life Mutual Fund,True
Aditya Birla Sun Life Corporate Bond Fund -REGULAR - IDCW,-,1000,{},Moderate,Aditya Birla Sun Life Mutual Fund,True
Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW,INF209K01DL8,1000,{},Moderate,Aditya Birla Sun Life Mutual Fund,True
Axis Corporate Bond Fund - Direct Plan - Daily IDCW,-,1000,{},Moderate,Axis Mutual Fund,True
Axis Corporate Bond Fund - Direct Plan - Monthly IDCW,INF846K01ZR7,1000,{},Moderate,Axis Mutual Fund,True
Axis Corporate Bond Fund - Direct Plan - Regular IDCW,INF846K01ZT3,1000,{},Moderate,Axis Mutual Fund,True
Axis Corporate Bond Fund - Direct Plan - Weekly IDCW,INF846K01ZP1,1000,{},Moderate,Axis Mutual Fund,True
Axis Corporate Bond Fund - Direct Plan Growth,-,1000,{},Moderate,Axis Mutual Fund,True
Axis Corporate Bond Fund - Regular Plan - Daily IDCW,-,1000,{},Moderate,Axis Mutual Fund,True
Axis Corporate Bond Fund - Regular Plan - Monthly IDCW,INF846K01ZZ0,1000,{},Moderate,Axis Mutual Fund,True
Axis Corporate Bond Fund - Regular Plan - Regular IDCW,INF846K01A11,1000,{},Moderate,Axis Mutual Fund,True
Axis Corporate Bond Fund - Regular Plan - Weekly IDCW,INF846K01ZX5,1000,{},Moderate,Axis Mutual Fund,True
Axis Corporate Bond Fund - Regular Plan Growth,-,1000,{},Moderate,Axis Mutual Fund,True
BANDHAN Corporate Bond Fund - Direct Annual IDCW,INF194KA1T42,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Corporate Bond Fund - Direct Growth,-,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Corporate Bond Fund - Direct Half Yearly IDCW,INF194KA1T18,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Corporate Bond Fund - Direct Monthly IDCW,INF194KA1S50,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Corporate Bond Fund - Direct Periodic IDCW,INF194KA1M49,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Corporate Bond Fund - Direct Quarterly IDCW,INF194KA1S84,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Corporate Bond Fund - Regular Annual IDCW,INF194KA1S27,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Corporate Bond Fund - Regular Growth,-,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Corporate Bond Fund - Regular Half Yearly IDCW,INF194KA1R93,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Corporate Bond Fund - Regular Monthly IDCW,INF194KA1R36,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Corporate Bond Fund - Regular Periodic IDCW,INF194KA1M07,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Corporate Bond Fund - Regular Quarterly IDCW,INF194KA1R69,1000,{},Moderate,Bandhan Mutual Fund,True
BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Annual-IDCW Option,INF251K01EO2,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Growth Option,-,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Monthly-IDCW Option,INF251K01EK0,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Quarterly-IDCW Option,INF251K01EM6,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Annual IDCW Option,INF251K01GV2,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,-,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Monthly IDCW Option,INF251K01GR0,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Quarterly IDCW Option,INF251K01GT6,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - ANNUAL IDCW OPTION,INF251K01EV7,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - GROWTH OPTION,-,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - MONTHLY IDCW OPTION,INF251K01ER5,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - QUARTERLY IDCW OPTION,INF251K01ET1,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,-,1000,{},Moderate,Canara Robeco Mutual Fund,True
CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),INF760K01HD8,1000,{},Moderate,Canara Robeco Mutual Fund,True
CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION,-,1000,{},Moderate,Canara Robeco Mutual Fund,True
CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),INF760K01HA4,1000,{},Moderate,Canara Robeco Mutual Fund,True
DSP Corporate Bond Fund - Direct - Growth,-,1000,{},Moderate,DSP Mutual Fund,True
DSP Corporate Bond Fund - Direct - IDCW,INF740KA1KG3,1000,{},Moderate,DSP Mutual Fund,True
DSP Corporate Bond Fund - Direct - IDCW - Monthly,INF740KA1KI9,1000,{},Moderate,DSP Mutual Fund,True
DSP Corporate Bond Fund - Direct - IDCW - Quarterly,INF740KA1KK5,1000,{},Moderate,DSP Mutual Fund,True
DSP Corporate Bond Fund - Regular - Growth,-,1000,{},Moderate,DSP Mutual Fund,True
DSP Corporate Bond Fund - Regular - IDCW,INF740KA1JZ5,1000,{},Moderate,DSP Mutual Fund,True
DSP Corporate Bond Fund - Regular - IDCW - Monthly,INF740KA1KB4,1000,{},Moderate,DSP Mutual Fund,True
DSP Corporate Bond Fund - Regular - IDCW - Quarterly,INF740KA1KD0,1000,{},Moderate,DSP Mutual Fund,True
Franklin India Corporate Debt Fund - Direct - Bonus,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Corporate Debt Fund - Direct - GROWTH,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Corporate Debt Fund - Growth,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Corporate Debt Fund - Monthly Bonus,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Corporate Debt Fund - Plan A - Annual - IDCW,INF090I01DI2,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW,INF090I01FY4,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW,INF090I01FV0,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW,INF090I01FR8,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW,INF090I01FT4,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW,INF090I01DO0,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW,INF090I01DK8,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW,INF090I01DM4,1000,{},Moderate,Franklin Templeton Mutual Fund,True
HDFC Corporate Bond Fund - Growth Option,-,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Corporate Bond Fund - Growth Option - Direct Plan,-,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Corporate Bond Fund - IDCW Option,INF179KA1D25,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Corporate Bond Fund - IDCW Option - Direct Plan,-,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Corporate Bond Fund - Quarterly IDCW Option,INF179K01DE8,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan,INF179K01XC0,1000,{},Moderate,HDFC Mutual Fund,True
HSBC Corporate Bond Fund - Direct Annual IDCW,INF917K01VY1,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Corporate Bond Fund - Direct Growth,-,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Corporate Bond Fund - Direct Quarterly IDCW,INF917K01HO1,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Corporate Bond Fund - Direct Semi Annual IDCW,INF917K01HQ6,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Corporate Bond Fund - Regular Annual IDCW,INF917K01WA9,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Corporate Bond Fund - Regular Growth,-,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Corporate Bond Fund - Regular Quarterly IDCW,INF917K01AG2,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Corporate Bond Fund - Regular Semi Annual IDCW,INF917K01AJ6,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Corporate Bond Fund -Regular Plan - Bonus,-,1000,{},Moderate,HSBC Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Bonus,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Daily IDCW,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Direct Plan - Daily IDCW,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Direct Plan - Fortnightly IDCW,INF109K015B3,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Direct Plan - Half Yearly IDCW Option,INF109KA1N20,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW,INF109K018B7,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW,INF109K012C8,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Direct Plan - Weekly IDCW,INF109K011C0,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Fortnightly IDCW,INF109K01CS7,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option,INF109KA1N04,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Monthly IDCW,INF109K01CT5,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Premium Daily Dividend,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Premium Monthly Dividend,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund - Weekly IDCW,INF109K01SM6,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund -Quarterly IDCW,INF109K01SO2,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund Retail Daily Dividend,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund Retail Fort Nightly Dividend,INF109K01CH0,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund Retail Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund Retail Monthly Dividend,INF109K01CI8,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund Retail Quarterly Dividend,INF109K01CJ6,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Corporate Bond Fund Retail Weekly Dividend,INF109K01CG2,1000,{},Moderate,ICICI Prudential Mutual Fund,True
Invesco India Corporate Bond Fund - Annual IDCW (Payout / Reinvestment),INF205K01QY1,1000,{},Moderate,Invesco Mutual Fund,True
Invesco India Corporate Bond Fund - Direct Plan - Annual IDCW (Payout / Reinvestment),INF205K01RB7,1000,{},Moderate,Invesco Mutual Fund,True
Invesco India Corporate Bond Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment),INF205K01RE1,1000,{},Moderate,Invesco Mutual Fund,True
Invesco India Corporate Bond Fund - Direct Plan - Growth,-,1000,{},Moderate,Invesco Mutual Fund,True
Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),INF205K01RH4,1000,{},Moderate,Invesco Mutual Fund,True
Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),INF205K01RJ0,1000,{},Moderate,Invesco Mutual Fund,True
Invesco India Corporate Bond Fund - Discretionary IDCW (Payout / Reinvestment),INF205K01RL6,1000,{},Moderate,Invesco Mutual Fund,True
Invesco India Corporate Bond Fund - Growth,-,1000,{},Moderate,Invesco Mutual Fund,True
Invesco India Corporate Bond Fund - Monthly IDCW (Payout / Reinvestment),INF205K01RO0,1000,{},Moderate,Invesco Mutual Fund,True
Invesco India Corporate Bond Fund - Quarterly IDCW (Payout / Reinvestment),INF205K01RQ5,1000,{},Moderate,Invesco Mutual Fund,True
Kotak Coporate Bond Fund- Retail Plan-Growth Option,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Corporate Bond Fund- Direct Plan- Growth Option,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Corporate Bond Fund- Institutional Plan-Growth Option,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Corporate Bond Fund- Regular Plan-Growth Option,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option,INF178L01BP8,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Corporate Bond Fund- Retail Plan- Monthly Dividend Option,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Corporate Bond Fund- Retail Plan- Weekly Dividend Option,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Corporate Bond Fund- Retail Plan-Daily Dividend Option,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Corporate Bond Fund- Standard Plan-Daily Dividend Option,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Corporate Bond Fund- Standard Plan-Weekly Dividend Option,INF178L01BT0,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Mirae Asset Corporate Bond Fund Direct Growth Plan,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Corporate Bond Fund Direct IDCW,INF769K01HE7,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Corporate Bond Fund Regular Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Corporate Bond Fund Regular IDCW,INF769K01HB3,1000,{},Moderate,Mirae Asset Mutual Fund,True
NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option,INF204K01EG7,1000,{},Moderate,Nippon India Mutual Fund,True
NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option,INF204K01C23,1000,{},Moderate,Nippon India Mutual Fund,True
NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option,INF204KA1EP6,1000,{},Moderate,Nippon India Mutual Fund,True
NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01C64,1000,{},Moderate,Nippon India Mutual Fund,True
NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01C80,1000,{},Moderate,Nippon India Mutual Fund,True
NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option,INF204K01C49,1000,{},Moderate,Nippon India Mutual Fund,True
Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,-,1000,{},Moderate,Nippon India Mutual Fund,True
Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,-,1000,{},Moderate,Nippon India Mutual Fund,True
Nippon India Corporate Bond Fund - Growth Plan - Bonus Option,-,1000,{},Moderate,Nippon India Mutual Fund,True
Nippon India Corporate Bond Fund - Growth Plan - Growth Option,-,1000,{},Moderate,Nippon India Mutual Fund,True
NIPPON INDIA CORPORATE BOND FUND - IDCW Option,INF204KA1EN1,1000,{},Moderate,Nippon India Mutual Fund,True
NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option,INF204K01EK9,1000,{},Moderate,Nippon India Mutual Fund,True
NIPPON INDIA CORPORATE BOND FUND - QUARTERLY IDCW Option,INF204K01EM5,1000,{},Moderate,Nippon India Mutual Fund,True
NIPPON INDIA CORPORATE BOND FUND - WEEKLY IDCW Option,INF204K01EI3,1000,{},Moderate,Nippon India Mutual Fund,True
PGIM India Corporate Bond Fund - Annual Dividend,INF223J01CZ3,1000,{},Moderate,PGIM India Mutual Fund,True
PGIM India Corporate Bond Fund - Direct Plan - Annual Dividend,-,1000,{},Moderate,PGIM India Mutual Fund,True
PGIM India Corporate Bond Fund - Direct Plan - Growth,-,1000,{},Moderate,PGIM India Mutual Fund,True
PGIM India Corporate Bond Fund - Direct Plan - Monthly Dividend,-,1000,{},Moderate,PGIM India Mutual Fund,True
PGIM India Corporate Bond Fund - Direct Plan - Quarterly Dividend,INF223J01OS3,1000,{},Moderate,PGIM India Mutual Fund,True
PGIM India Corporate Bond Fund - Growth,-,1000,{},Moderate,PGIM India Mutual Fund,True
PGIM India Corporate Bond Fund - Monthly Dividend,INF223J01DD8,1000,{},Moderate,PGIM India Mutual Fund,True
PGIM India Corporate Bond Fund - Premium Plus Plan - Growth,-,1000,{},Moderate,PGIM India Mutual Fund,True
PGIM India Corporate Bond Fund - Quarterly Dividend,INF223J01DF3,1000,{},Moderate,PGIM India Mutual Fund,True
PGIM India Premier Bond Fund - Annual Bonus,-,1000,{},Moderate,PGIM India Mutual Fund,True
PGIM India Premier Bond Fund - Bonus,-,1000,{},Moderate,PGIM India Mutual Fund,True
PGIM India Premier Bond Fund - Direct Plan - Half-Yearly Bonus,-,1000,{},Moderate,PGIM India Mutual Fund,True
PGIM India Premier Bond Fund - Half-Yearly Bonus,-,1000,{},Moderate,PGIM India Mutual Fund,True
SBI Corporate Bond Fund - Direct Plan - Growth,-,1000,{},Moderate,SBI Mutual Fund,True
SBI Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YT0,1000,{},Moderate,SBI Mutual Fund,True
SBI Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YV6,1000,{},Moderate,SBI Mutual Fund,True
SBI Corporate Bond Fund - Regular Plan - Growth,-,1000,{},Moderate,SBI Mutual Fund,True
SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YO1,1000,{},Moderate,SBI Mutual Fund,True
SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YQ6,1000,{},Moderate,SBI Mutual Fund,True
Sundaram Banking and PSU Debt Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),INF903J01PD9,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Corporate Bond Fund Direct Plan - Annual Income Distribution cum Capital Withdrawal (IDCW),INF903J01OZ5,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Corporate Bond Fund Direct Plan - Growth,-,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Corporate Bond Fund Direct Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW),INF903J01OY8,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Corporate Bond Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),INF903J01NT0,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Corporate Bond Fund Direct Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW),INF903J01NV6,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Corporate Bond Fund Regular Plan - Annual Income Distribution cum Capital Withdrawal (IDCW),INF903J01IE2,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Corporate Bond Fund Regular Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW),INF903J01ID4,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Corporate Bond Fund Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),INF903J01IB8,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Corporate Bond Fund Regular Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW),INF903J01IC6,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Corporate Bond Fund Regular Plan- Growth,-,1000,{},Moderate,Sundaram Mutual Fund,True
Tata Corporate Bond Fund-Direct Plan-Growth,-,1000,{},Moderate,Tata Mutual Fund,True
Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Payout,-,1000,{},Moderate,Tata Mutual Fund,True
Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Reinvestment,INF277KA1273,1000,{},Moderate,Tata Mutual Fund,True
Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Payout,-,1000,{},Moderate,Tata Mutual Fund,True
Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Reinvestment,INF277KA1265,1000,{},Moderate,Tata Mutual Fund,True
