code,name,amc,category,type
130942,ICICI Prudential Ultra Short Term Fund - Direct Plan Bonus,ICICI Prudential Mutual Fund,-,Other
145403,ICICI Prudential Ultra Short Term Fund - Fortnightly IDCW,ICICI Prudential Mutual Fund,INF109KC1NG0,Other
115092,ICICI Prudential Ultra Short Term Fund - Growth,ICICI Prudential Mutual Fund,-,Other
115093,ICICI Prudential Ultra Short Term Fund - Half Yearly IDCW,ICICI Prudential Mutual Fund,INF109K01TU7,Other
115094,ICICI Prudential Ultra Short Term Fund - Monthly IDCW,ICICI Prudential Mutual Fund,INF109K01TQ5,Other
115091,ICICI Prudential Ultra Short Term Fund - Quarterly IDCW,ICICI Prudential Mutual Fund,INF109K01TS1,Other
145402,ICICI Prudential Ultra Short Term Fund - Weekly IDCW,ICICI Prudential Mutual Fund,INF109KC1NE5,Other
114361,Invesco India Ultra Short Duration Fund - Annual IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01TE7,Other
136111,Invesco India Ultra Short Duration Fund - Daily IDCW (Reinvestment),Invesco Mutual Fund,INF205K018H7,Other
120543,Invesco India Ultra Short Duration Fund - Direct Plan - Annual IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01TG2,Other
136112,Invesco India Ultra Short Duration Fund - Direct Plan - Daily IDCW (Reinvestment),Invesco Mutual Fund,INF205K019H5,Other
120541,Invesco India Ultra Short Duration Fund - Direct Plan - Growth,Invesco Mutual Fund,-,Other
120542,Invesco India Ultra Short Duration Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01TJ6,Other
120544,Invesco India Ultra Short Duration Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01TL2,Other
114359,Invesco India Ultra Short Duration Fund - Growth,Invesco Mutual Fund,-,Other
114362,Invesco India Ultra Short Duration Fund - Monthly IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01TO6,Other
114360,Invesco India Ultra Short Duration Fund - Quarterly IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01TQ1,Other
148909,ITI Ultra Short Duration Fund - Direct Plan - Annually IDCW Option,ITI Mutual Fund,INF00XX01AJ1,Other
148910,ITI Ultra Short Duration Fund - Direct Plan - Daily IDCW,ITI Mutual Fund,INF00XX01AF9,Other
148908,ITI Ultra Short Duration Fund - Direct Plan - Fortnightly IDCW Option,ITI Mutual Fund,INF00XX01AH5,Other
148913,ITI Ultra Short Duration Fund - Direct Plan - Growth Option,ITI Mutual Fund,-,Other
148916,ITI Ultra Short Duration Fund - Direct Plan - Monthly IDCW Option,ITI Mutual Fund,INF00XX01AI3,Other
148915,ITI Ultra Short Duration Fund - Direct Plan - Weekly IDCW Option,ITI Mutual Fund,INF00XX01AG7,Other
148917,ITI Ultra Short Duration Fund - Regular Plan - Annually IDCW Option,ITI Mutual Fund,INF00XX01AA0,Other
148912,ITI Ultra Short Duration Fund - Regular Plan - Daily IDCW Option,ITI Mutual Fund,INF00XX01960,Other
148911,ITI Ultra Short Duration Fund - Regular Plan - Fortnightly IDCW Option,ITI Mutual Fund,INF00XX01986,Other
148906,ITI Ultra Short Duration Fund - Regular Plan - Growth Option,ITI Mutual Fund,-,Other
148914,ITI Ultra Short Duration Fund - Regular Plan - Monthly IDCW Option,ITI Mutual Fund,INF00XX01994,Other
148907,ITI Ultra Short Duration Fund - Regular Plan - Weekly IDCW Option,ITI Mutual Fund,INF00XX01978,Other
122316,JM Ultra Short Duration Fund (Direct) - Bonus Option - Principal Units,JM Financial Mutual Fund,-,Other
120457,JM Ultra Short Duration Fund (Direct) - Fortnightly Dividend Option,JM Financial Mutual Fund,INF192K01DN2,Other
120458,JM Ultra Short Duration Fund - (Direct) - Growth Option,JM Financial Mutual Fund,-,Other
120454,JM Ultra Short Duration Fund - (Direct) -Daily Dividend Option,JM Financial Mutual Fund,INF192K01DL6,Other
120455,JM Ultra Short Duration Fund - (Direct) -Weekly Dividend Option,JM Financial Mutual Fund,INF192K01DM4,Other
122317,JM Ultra Short Duration Fund - Bonus Option - Principal Units,JM Financial Mutual Fund,-,Other
104272,JM Ultra Short Duration Fund - Daily Dividend,JM Financial Mutual Fund,INF192K01AN8,Other
106101,JM Ultra Short Duration Fund - Fortnightly Dividend,JM Financial Mutual Fund,INF192K01AP3,Other
104271,JM Ultra Short Duration Fund - Growth option,JM Financial Mutual Fund,-,Other
106104,JM Ultra Short Duration Fund - Weekly Dividend,JM Financial Mutual Fund,INF192K01AO6,Other
102591,Kotak Savings Fund -Growth,Kotak Mahindra Mutual Fund,-,Other
102592,Kotak Savings Fund -Monthly Payout of Income Distribution cum capital withdrawal option,Kotak Mahindra Mutual Fund,-,Other
119750,Kotak Savings Fund-Growth - Direct,Kotak Mahindra Mutual Fund,-,Other
119751,Kotak Savings Fund-Monthly Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Mahindra Mutual Fund,-,Other
110575,Kotak Treasury Advantage Fund -Daily Reinvestment of Income Distribution cum capital withdrawal option,Kotak Mahindra Mutual Fund,-,Other
119749,Kotak Treasury Advantage Fund -Daily Reinvestment of Income Distribution cum capital withdrawal option - Direct,Kotak Mahindra Mutual Fund,-,Other
147771,LIC MF Ultra Short Duration Fund-Direct Plan-Daily IDCW,LIC Mutual Fund,INF767K01QP8,Other
147772,LIC MF Ultra Short Duration Fund-Direct Plan-Growth,LIC Mutual Fund,-,Other
147773,LIC MF Ultra Short Duration Fund-Direct Plan-Monthly IDCW,LIC Mutual Fund,INF767K01QS2,Other
147769,LIC MF Ultra Short Duration Fund-Direct Plan-Weekly IDCW,LIC Mutual Fund,INF767K01QQ6,Other
147766,LIC MF Ultra Short Duration Fund-Regular Plan-Daily IDCW,LIC Mutual Fund,INF767K01QJ1,Other
147770,LIC MF Ultra Short Duration Fund-Regular Plan-Growth,LIC Mutual Fund,-,Other
147768,LIC MF Ultra Short Duration Fund-Regular Plan-Monthly IDCW,LIC Mutual Fund,INF767K01QM5,Other
147767,LIC MF Ultra Short Duration Fund-Regular Plan-Weekly IDCW,LIC Mutual Fund,INF767K01QK9,Other
147733,Mahindra Manulife Ultra Short Duration Fund - Direct Plan - Daily IDCW,Mahindra Manulife Mutual Fund,INF174V01895,Other
147732,Mahindra Manulife Ultra Short Duration Fund - Direct Plan - Weekly IDCW,Mahindra Manulife Mutual Fund,INF174V01903,Other
147731,Mahindra Manulife Ultra Short Duration Fund - Direct Plan -Growth,Mahindra Manulife Mutual Fund,-,Other
147729,Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Daily IDCW,Mahindra Manulife Mutual Fund,INF174V01861,Other
147734,Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Growth,Mahindra Manulife Mutual Fund,-,Other
147730,Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Weekly IDCW,Mahindra Manulife Mutual Fund,INF174V01879,Other
148529,Mirae Asset Ultra Short Duration Fund Direct Growth,Mirae Asset Mutual Fund,-,Other
148532,Mirae Asset Ultra Short Duration Fund Direct IDCW,Mirae Asset Mutual Fund,INF769K01GL4,Other
148530,Mirae Asset Ultra Short Duration Fund Regular Growth,Mirae Asset Mutual Fund,-,Other
148531,Mirae Asset Ultra Short Duration Fund Regular IDCW,Mirae Asset Mutual Fund,INF769K01GI0,Other
124234,Motilal Oswal Ultra Short Term Fund (MOFUSTF) -Direct Plan- Growth,Motilal Oswal Mutual Fund,-,Other
124233,Motilal Oswal Ultra Short Term Fund (MOFUSTF)-Regular Plan- Growth,Motilal Oswal Mutual Fund,-,Other
124316,Motilal Oswal Ultra Short Term Fund Direct - IDCW Daily Reinvestment,Motilal Oswal Mutual Fund,INF247L01346,Other
124311,Motilal Oswal Ultra Short Term Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Mutual Fund,INF247L01361,Other
124312,Motilal Oswal Ultra Short Term Fund Direct - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Mutual Fund,INF247L01387,Other
124306,Motilal Oswal Ultra Short Term Fund Direct - IDCW Weekly Reinvestment,Motilal Oswal Mutual Fund,INF247L01353,Other
124308,Motilal Oswal Ultra Short Term Fund Direct Plan - IDCW Monthly Payout/Reinvestment,Motilal Oswal Mutual Fund,INF247L01379,Other
124303,Motilal Oswal Ultra Short Term Fund Regular - IDCW Daily Reinvestment,Motilal Oswal Mutual Fund,INF247L01270,Other
124313,Motilal Oswal Ultra Short Term Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Mutual Fund,INF247L01296,Other
124315,Motilal Oswal Ultra Short Term Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Mutual Fund,INF247L01304,Other
124305,Motilal Oswal Ultra Short Term Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Mutual Fund,INF247L01312,Other
124310,Motilal Oswal Ultra Short Term Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Mutual Fund,INF247L01288,Other
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,Nippon India Mutual Fund,INF204K01UC2,Other
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,Nippon India Mutual Fund,INF204K01YF7,Other
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,Nippon India Mutual Fund,INF204K01YJ9,Other
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,Nippon India Mutual Fund,INF204K01YL5,Other
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,Nippon India Mutual Fund,INF204K01YG5,Other
143499,NIPPON INDIA ULTRA SHORT DURATION FUND - MONTHLY IDCW Option,Nippon India Mutual Fund,INF204K01UG3,Other
143496,NIPPON INDIA ULTRA SHORT DURATION FUND - QUARTERLY IDCW Option,Nippon India Mutual Fund,INF204K01UI9,Other
147673,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DAILY IDCW Option,Nippon India Mutual Fund,INF204KB18H5,Other
147681,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - DAILY IDCW Option,Nippon India Mutual Fund,INF204KB11H0,Other
147675,Nippon India Ultra Short Duration Fund - Segregated Portfolio 1 - Direct Plan - Growth Option,Nippon India Mutual Fund,-,Other
147676,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - MONTHLY IDCW Option,Nippon India Mutual Fund,INF204KB13H6,Other
147677,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - QUARTERLY IDCW Option,Nippon India Mutual Fund,INF204KB15H1,Other
147682,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - WEEKLY IDCW Option,Nippon India Mutual Fund,INF204KB16H9,Other
147674,Nippon India Ultra Short Duration Fund - Segregated Portfolio 1 - Growth Option,Nippon India Mutual Fund,-,Other
147678,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - MONTHLY IDCW Option,Nippon India Mutual Fund,INF204KB10I0,Other
147679,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY IDCW Option,Nippon India Mutual Fund,INF204KB12I6,Other
147680,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - WEEKLY IDCW Option,Nippon India Mutual Fund,INF204KB13I4,Other
143495,NIPPON INDIA ULTRA SHORT DURATION FUND - WEEKLY IDCW OPTION,Nippon India Mutual Fund,INF204K01UD0,Other
143494,Nippon India Ultra Short Duration Fund- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
143493,Nippon India Ultra Short Duration Fund- Growth Option,Nippon India Mutual Fund,-,Other
138342,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Mutual Fund,-,Other
138361,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Mutual Fund,INF223J01QL3,Other
138358,PGIM India Ultra Short Duration Fund - Direct Plan - Growth,PGIM India Mutual Fund,-,Other
138359,PGIM India Ultra Short Duration Fund - Direct Plan - Monthly Dividend,PGIM India Mutual Fund,-,Other
138362,PGIM India Ultra Short Duration Fund - Direct Plan - Weekly Dividend,PGIM India Mutual Fund,INF223J01QS8,Other
138343,PGIM India Ultra Short Duration Fund - Growth,PGIM India Mutual Fund,-,Other
138344,PGIM India Ultra Short Duration Fund - Monthly Dividend,PGIM India Mutual Fund,INF223J01FM4,Other
138338,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Mutual Fund,-,Other
138337,PGIM India Ultra Short Duration Fund - Regular Plan - Growth,PGIM India Mutual Fund,-,Other
138340,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Mutual Fund,INF223J01FZ6,Other
138339,PGIM India Ultra Short Duration Fund - Regular Plan - Weekly Dividend,PGIM India Mutual Fund,-,Other
138341,PGIM India Ultra Short Duration Fund - Weekly Dividend,PGIM India Mutual Fund,INF223J01FP7,Other
138368,PGIM India Ultra Short Term Fund - Annual Bonus,PGIM India Mutual Fund,-,Other
138354,PGIM India Ultra Short Term Fund - Annual Dividend,PGIM India Mutual Fund,-,Other
138345,PGIM India Ultra Short Term Fund - Bonus,PGIM India Mutual Fund,-,Other
138367,PGIM India Ultra Short Term Fund - Direct Plan - Annual Bonus,PGIM India Mutual Fund,-,Other
138360,PGIM India Ultra Short Term Fund - Direct Plan - Annual Dividend,PGIM India Mutual Fund,INF223J01QJ7,Other
138363,PGIM India Ultra Short Term Fund - Direct Plan - Bonus,PGIM India Mutual Fund,-,Other
138357,PGIM India Ultra Short Term Fund - Direct Plan - Dividend,PGIM India Mutual Fund,INF223J01QN9,Other
138366,PGIM India Ultra Short Term Fund - Direct Plan - Monthly Bonus,PGIM India Mutual Fund,-,Other
138364,PGIM India Ultra Short Term Fund - Direct Plan - Quarterly Dividend,PGIM India Mutual Fund,INF223J01QU4,Other
138349,PGIM India Ultra Short Term Fund - Dividend,PGIM India Mutual Fund,INF223J01FJ0,Other
138365,PGIM India Ultra Short Term Fund - Monthly Bonus,PGIM India Mutual Fund,-,Other
138353,PGIM India Ultra Short Term Fund - Quarterly Dividend,PGIM India Mutual Fund,-,Other
138346,PGIM India Ultra Short Term Fund - Regular Plan - Bonus,PGIM India Mutual Fund,-,Other
119784,SBI Magnum Ultra Short Duration Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,INF200K01TG3,Other
119828,SBI MAGNUM ULTRA SHORT DURATION FUND - DIRECT PLAN - GROWTH,SBI Mutual Fund,-,Other
119829,SBI Magnum Ultra Short Duration Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,INF200K01TI9,Other
105080,SBI Magnum Ultra Short Duration Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,INF200K01LK2,Other
100641,SBI MAGNUM ULTRA SHORT DURATION FUND - REGULAR PLAN - GROWTH,SBI Mutual Fund,-,Other
103884,SBI Magnum Ultra Short Duration Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,INF200K01LL0,Other
149720,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund) Direct Plan Fortnightly IDCW,Sundaram Mutual Fund,INF903JA1JO5,Other
149721,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund) Direct Plan IDCW Daily,Sundaram Mutual Fund,INF173K01BZ0,Other
149724,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund) Direct Plan Quarterly IDCW,Sundaram Mutual Fund,INF903JA1JP2,Other
149540,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Monthly,Sundaram Mutual Fund,INF173K01HJ1,Other
149539,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)- Direct Plan -Growth Option,Sundaram Mutual Fund,-,Other
149719,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)- Direct Plan IDCW Weekly,Sundaram Mutual Fund,INF173K01CA1,Other
149536,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)-Daily Income Distribution CUM Capital Withdrawal Option,Sundaram Mutual Fund,INF173K01CV7,Other
149535,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)-Growth Option,Sundaram Mutual Fund,-,Other
149537,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)-Monthly Income Distribution CUM Capital Withdrawal Option,Sundaram Mutual Fund,INF173K01CY1,Other
149538,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)-Weekly Income Distribution CUM Capital Withdrawal Option,Sundaram Mutual Fund,INF173K01CW5,Other
149722,Sundaram Ultra Short Duration Fund (Formerly Known as Prinicpal Ultra Short Term Fund) Regular Plan Fortnightly IDCW,Sundaram Mutual Fund,INF903JA1JL1,Other
149723,Sundaram Ultra Short Duration Fund (Formerly Known as Prinicpal Ultra Short Term Fund) Regular Plan Quarterly IDCW,Sundaram Mutual Fund,INF903JA1JM9,Other
146076,TATA Ultra Short Term Fund Direct Plan - Monthly Reinvestment of Income Distribution cum capital withdrawal option,Tata Mutual Fund,INF277K013T6,Other
146068,TATA Ultra Short Term Fund Direct Plan - Weekly Reinvestment of Income Distribution cum capital withdrawal option,Tata Mutual Fund,INF277K015T1,Other
146073,TATA Ultra Short Term Fund Regular Plan - Monthly Reinvestment of Income Distribution cum capital withdrawal option,Tata Mutual Fund,INF277K018S7,Other
146074,TATA Ultra Short Term Fund Regular Plan -Weekly Reinvestment of Income Distribution cum capital withdrawal option,Tata Mutual Fund,INF277K010T2,Other
146069,TATA Ultra Short Term Fund-Direct Plan - Monthly Payout of Income Distribution cum capital withdrawal option,Tata Mutual Fund,-,Other
146067,TATA Ultra Short Term Fund-Direct Plan - Weekly Payout of Income Distribution cum capital withdrawal option,Tata Mutual Fund,-,Other
146075,Tata Ultra Short Term Fund-Direct Plan-Growth,Tata Mutual Fund,-,Other
146072,TATA Ultra Short Term Fund-Regular Plan - Monthly Payout of Income Distribution cum capital withdrawal option,Tata Mutual Fund,-,Other
146071,TATA Ultra Short Term Fund-Regular Plan - Weekly Payout of Income Distribution cum capital withdrawal option,Tata Mutual Fund,-,Other
146070,Tata Ultra Short Term Fund-Regular Plan-Growth,Tata Mutual Fund,-,Other
139568,UTI Ultra Short Duration Fund - Direct Plan - Annual IDCW,UTI Mutual Fund,INF789FA1Q59,Other
120744,UTI Ultra Short Duration Fund - Direct Plan - Daily IDCW (Reinvestment),UTI Mutual Fund,INF789F01TH3,Other
121892,UTI Ultra Short Duration Fund - Direct Plan - Flexi IDCW,UTI Mutual Fund,INF789FB1KR8,Other
131512,UTI Ultra Short Duration Fund - Direct Plan - Fortnightly IDCW,UTI Mutual Fund,INF789FA1P76,Other
120746,UTI Ultra Short Duration Fund - Direct Plan - Growth Option,UTI Mutual Fund,-,Other
147128,UTI Ultra Short Duration Fund - Direct Plan - Half-Yearly IDCW,UTI Mutual Fund,INF789FA1Q34,Other
131444,UTI Ultra Short Duration Fund - Direct Plan - Monthly IDCW,UTI Mutual Fund,INF789FA1P92,Other
133059,UTI Ultra Short Duration Fund - Direct Plan - Quarterly IDCW,UTI Mutual Fund,INF789FA1Q18,Other
120745,UTI Ultra Short Duration Fund - Direct Plan - Weekly IDCW (Reinvestment),UTI Mutual Fund,-,Other
112083,UTI Ultra Short Duration Fund - Discontinued - INSTN GROWTH OPTION,UTI Mutual Fund,-,Other
112082,UTI Ultra Short Duration Fund - Discontinued - INSTN PLAN - PERIODIC DIVIDEND OPTION,UTI Mutual Fund,INF789F01PL3,Other
134484,UTI Ultra Short Duration Fund - Regular Plan - Annual IDCW,UTI Mutual Fund,INF789FA1P50,Other
109501,UTI Ultra Short Duration Fund - Regular Plan - Daily IDCW (Reinvestment),UTI Mutual Fund,INF789F01554,Other
121891,UTI Ultra Short Duration Fund - Regular Plan - Flexi IDCW,UTI Mutual Fund,INF789FB1KT4,Other
131511,UTI Ultra Short Duration Fund - Regular Plan - Fortnightly IDCW,UTI Mutual Fund,INF789FA1O77,Other
102532,UTI Ultra Short Duration Fund - Regular Plan - Growth Option,UTI Mutual Fund,-,Other
134799,UTI Ultra Short Duration Fund - Regular Plan - Half-Yearly IDCW,UTI Mutual Fund,INF789FA1P35,Other
131445,UTI Ultra Short Duration Fund - Regular Plan - Monthly IDCW,UTI Mutual Fund,INF789FA1O93,Other
133873,UTI Ultra Short Duration Fund - Regular Plan - Quarterly IDCW,UTI Mutual Fund,INF789FA1P19,Other
